,Name,Genre,ID,Year,Imdb Rating,Director,Votes,Gross,malesRating,malesCount,femalesRating,femalesCount
846,The Wrestler,Sport,tt1125849,2008,7.9,Darren Aronofsky,"302,387",26.24,7.9,"227,626",7.6,"25,262"
847,The Fighter,Sport,tt0964517,I 2010,7.8,David O. Russell,"360,088",93.62,7.8,"252,577",7.7,"35,315"
848,The World's Fastest Indian,Sport,tt0412080,2005,7.8,Roger Donaldson,"54,552",5.13,7.8,"40,184",7.8,"4,842"
849,Remember the Titans,Sport,tt0210945,2000,7.8,Boaz Yakin,"211,567",115.65,7.7,"136,491",8.0,"26,342"
850,The Sandlot,Sport,tt0108037,1993,7.8,David Mickey Evans,"89,068",32.42,7.7,"52,385",7.9,"12,920"
851,Kai po che!,Sport,tt2213054,2013,7.7,Abhishek Kapoor,"36,597",1.12,7.7,"21,874",7.6,"1,743"
852,83,Sport,tt7518786,2021,7.6,Kabir Khan,"32,860",92.52,7.3,"8,483",7.8,615
853,Creed,Sport,tt3076658,II 2015,7.6,Ryan Coogler,"267,245",109.77,7.6,"172,019",7.5,"18,220"
854,Moneyball,Sport,tt1210166,2011,7.6,Bennett Miller,"410,938",75.61,7.6,"274,620",7.3,"41,479"
855,The Blind Side,Sport,tt0878804,2009,7.6,John Lee Hancock,"324,041",255.96,7.5,"184,292",8.0,"62,621"
856,The Hurricane,Sport,tt0174856,1999,7.6,Norman Jewison,"96,371",50.67,7.6,"68,122",7.7,"7,271"
857,King Richard,Sport,tt9620288,2021,7.5,Reinaldo Marcus Green,"91,403",92.52,7.4,"45,485",7.5,"9,574"
858,"I, Tonya",Sport,tt5580036,2017,7.5,Craig Gillespie,"208,837",30.01,7.4,"103,560",7.5,"38,622"
859,The Art of Racing in the Rain,Sport,tt1478839,2019,7.5,Simon Curtis,"30,210",25.5,7.4,"15,460",7.8,"5,248"
860,The Damned United,Sport,tt1226271,2009,7.5,Tom Hooper,"43,682",0.45,7.5,"34,148",7.4,"2,064"
861,42,Sport,tt0453562,2013,7.5,Brian Helgeland,"93,588",95.0,7.4,"61,784",7.9,"10,662"
862,Rudy,Sport,tt0108002,1993,7.5,David Anspaugh,"62,609",22.75,7.5,"41,198",7.5,"5,645"
863,Field of Dreams,Sport,tt0097351,1989,7.5,Phil Alden Robinson,"117,309",64.43,7.5,"73,156",7.4,"13,188"
864,Le grand bleu,Sport,tt0095250,1988,7.5,Luc Besson,"51,194",3.5,7.4,"32,192",7.8,"6,424"
865,Hoosiers,Sport,tt0091217,1986,7.5,David Anspaugh,"46,795",28.61,7.4,"32,309",7.3,"3,085"
866,Molly's Game,Sport,tt4209788,2017,7.4,Aaron Sorkin,"166,212",28.78,7.4,"95,250",7.5,"23,511"
867,"McFarland, USA",Sport,tt2097298,2015,7.4,Niki Caro,"38,433",44.47,7.3,"23,316",7.8,"5,678"
868,The Greatest Game Ever Played,Sport,tt0388980,2005,7.4,Bill Paxton,"30,430",15.33,7.4,"21,272",7.5,"3,369"
869,Hooligans,Sport,tt0385002,2005,7.4,Lexi Alexander,"149,625",0.34,7.4,"106,657",7.6,"14,278"
870,Miracle,Sport,tt0349825,2004,7.4,Gavin O'Connor,"53,868",64.38,7.4,"35,243",7.6,"5,484"
871,Searching for Bobby Fischer,Sport,tt0108065,1993,7.4,Steven Zaillian,"39,991",7.27,7.3,"25,043",7.4,"4,573"
872,The Natural,Sport,tt0087781,1984,7.4,Barry Levinson,"48,492",47.95,7.4,"32,375",7.4,"3,737"
873,Southpaw,Sport,tt1798684,2015,7.3,Antoine Fuqua,"233,137",52.42,7.3,"141,397",7.6,"26,878"
874,Eddie the Eagle,Sport,tt1083452,2015,7.3,Dexter Fletcher,"92,104",15.79,7.3,"55,715",7.5,"12,468"
875,Invictus,Sport,tt1057500,2009,7.3,Clint Eastwood,"158,032",37.49,7.3,"112,822",7.5,"16,175"
876,Coach Carter,Sport,tt0393162,2005,7.3,Thomas Carter,"143,941",67.26,7.2,"93,710",7.4,"14,047"
877,Seabiscuit,Sport,tt0329575,2003,7.3,Gary Ross,"72,382",120.28,7.3,"45,561",7.5,"10,492"
878,Siu Lam juk kau,Sport,tt0286112,2001,7.3,Stephen Chow,"79,330",0.49,7.2,"56,366",7.3,"4,980"
879,Jerry Maguire,Sport,tt0116695,1996,7.3,Cameron Crowe,"259,885",153.95,7.3,"158,181",7.2,"36,260"
880,The Basketball Diaries,Sport,tt0112461,1995,7.3,Scott Kalvert,"109,634",2.42,7.2,"64,835",7.5,"19,326"
881,Aynabaji,Thriller,tt5354160,2016,9.0,Amitabh Reza Chowdhury,"25,866",92.52,8.8,"13,417",8.9,935
882,The Dark Knight,Thriller,tt0468569,2008,9.0,Christopher Nolan,"2,556,384",534.86,9.0,"1,476,807",8.7,"264,598"
883,K.G.F: Chapter 2,Thriller,tt10698680,2022,8.9,Prashanth Neel,"93,320",92.52,8.3,"13,286",7.5,428
884,Inception,Thriller,tt1375666,2010,8.8,Christopher Nolan,"2,269,287",292.58,8.8,"1,260,681",8.7,"293,467"
885,Se7en,Thriller,tt0114369,1995,8.6,David Fincher,"1,586,550",100.13,8.7,"903,831",8.5,"190,637"
886,The Silence of the Lambs,Thriller,tt0102926,1991,8.6,Jonathan Demme,"1,384,914",130.74,8.6,"768,493",8.6,"188,084"
887,Gisaengchung,Thriller,tt6751668,2019,8.5,Bong Joon Ho,"742,689",53.37,8.5,"337,385",8.5,"78,057"
888,The Prestige,Thriller,tt0482571,2006,8.5,Christopher Nolan,"1,293,554",53.09,8.5,"762,595",8.4,"159,247"
889,The Departed,Thriller,tt0407887,2006,8.5,Martin Scorsese,"1,285,610",132.38,8.5,"794,469",8.4,"133,784"
890,The Usual Suspects,Thriller,tt0114814,1995,8.5,Bryan Singer,"1,060,490",23.34,8.5,"658,680",8.4,"102,537"
891,Léon,Thriller,tt0110413,1994,8.5,Luc Besson,"1,126,379",19.5,8.5,"666,088",8.6,"131,302"
892,Psycho,Thriller,tt0054215,1960,8.5,Alfred Hitchcock,"653,097",32.0,8.5,"368,785",8.4,"92,266"
893,Rear Window,Thriller,tt0047396,1954,8.5,Alfred Hitchcock,"480,544",36.76,8.5,"280,833",8.5,"64,811"
894,Joker,Thriller,tt7286456,I 2019,8.4,Todd Phillips,"1,191,068",335.45,8.3,"549,455",8.4,"111,424"
895,Drishyam 2,Thriller,tt12361178,2021,8.4,Jeethu Joseph,"34,847",92.52,8.2,"12,256",7.6,680
896,The Lives of Others,Thriller,tt0405094,2006,8.4,Florian Henckel von Donnersmarck,"383,195",11.29,8.4,"242,139",8.6,"51,351"
897,Oldeuboi,Thriller,tt0364569,2003,8.4,Park Chan-wook,"561,883",0.71,8.4,"359,175",8.2,"54,495"
898,Memento,Thriller,tt0209144,2000,8.4,Christopher Nolan,"1,207,041",25.54,8.5,"729,225",8.2,"140,935"
899,Idi i smotri,Thriller,tt0091251,1985,8.4,Elem Klimov,"74,913",92.52,8.3,"45,963",8.3,"5,540"
900,Aliens,Thriller,tt0090605,1986,8.4,James Cameron,"699,486",85.16,8.4,"452,114",8.1,"58,062"
901,Tengoku to jigoku,Thriller,tt0057565,1963,8.4,Akira Kurosawa,"42,773",92.52,8.4,"28,088",8.2,"3,540"
902,Witness for the Prosecution,Thriller,tt0051201,1957,8.4,Billy Wilder,"122,092",8.18,8.4,"73,346",8.5,"13,946"
903,Ratsasan,Thriller,tt7060344,2018,8.3,Ram Kumar,"39,375",92.52,8.0,"16,710",7.2,"1,008"
904,Drishyam,Thriller,tt3417422,2013,8.3,Jeethu Joseph,"40,355",92.52,8.1,"23,163",7.4,"1,487"
905,Reservoir Dogs,Thriller,tt0105236,1992,8.3,Quentin Tarantino,"990,315",2.83,8.3,"612,977",8.1,"88,318"
906,North by Northwest,Thriller,tt0053125,1959,8.3,Alfred Hitchcock,"321,579",13.28,8.3,"198,042",8.2,"35,571"
907,Vertigo,Thriller,tt0052357,1958,8.3,Alfred Hitchcock,"394,360",3.2,8.3,"231,565",8.2,"50,361"
908,Double Indemnity,Thriller,tt0036775,1944,8.3,Billy Wilder,"154,266",5.72,8.3,"94,280",8.1,"18,569"
909,M - Eine Stadt sucht einen Mörder,Thriller,tt0022100,1931,8.3,Fritz Lang,"155,235",0.03,8.3,"97,338",8.2,"16,980"
910,Tumbbad,Thriller,tt8239946,2018,8.2,Rahi Anil Barve,"41,702",92.52,8.1,"20,203",7.5,"1,387"
911,Andhadhun,Thriller,tt8108198,2018,8.2,Sriram Raghavan,"89,194",1.37,8.1,"47,141",7.9,"5,096"
912,K.G.F: Chapter 1,Thriller,tt7838252,2018,8.2,Prashanth Neel,"73,826",92.52,7.9,"25,125",7.2,716
913,Vikram Vedha,Thriller,tt6148156,2017,8.2,Gayatri,"36,878",92.52,8.0,"18,999",7.3,911
914,Drishyam,Thriller,tt4430212,2015,8.2,Nishikant Kamat,"79,669",0.74,8.1,"45,741",7.8,"3,809"
915,Gangs of Wasseypur,Thriller,tt1954470,2012,8.2,Anurag Kashyap,"93,733",92.52,8.1,"58,087",6.9,"3,083"
916,Paan Singh Tomar,Thriller,tt1620933,2012,8.2,Tigmanshu Dhulia,"35,929",0.04,8.1,"24,667",7.7,"1,015"
917,El secreto de sus ojos,Thriller,tt1305806,2009,8.2,Juan José Campanella,"206,418",6.39,8.2,"130,204",8.2,"29,777"
918,Shutter Island,Thriller,tt1130884,2010,8.2,Martin Scorsese,"1,257,917",128.01,8.1,"706,568",8.2,"169,967"
919,Article 15,Thriller,tt10324144,2019,8.2,Anubhav Sinha,"32,520",92.52,8.0,"15,769",8.2,"1,101"
920,No Country for Old Men,Thriller,tt0477348,2007,8.2,Ethan Coen,"941,389",74.28,8.2,"598,854",7.7,"84,186"
921,V for Vendetta,Thriller,tt0434409,2005,8.2,James McTeigue,"1,098,914",70.51,8.2,"677,719",8.2,"142,400"
922,Kill Bill: Vol. 1,Thriller,tt0266697,2003,8.2,Quentin Tarantino,"1,083,831",70.1,8.1,"645,160",8.2,"129,688"
923,The Sixth Sense,Thriller,tt0167404,1999,8.2,M. Night Shyamalan,"968,911",293.51,8.2,"564,362",8.2,"146,483"
924,L.A. Confidential,Thriller,tt0119488,1997,8.2,Curtis Hanson,"571,513",64.62,8.3,"373,146",8.0,"52,066"
925,Jurassic Park,Thriller,tt0107290,1993,8.2,Steven Spielberg,"945,371",402.45,8.2,"550,274",8.1,"107,308"
926,Die Hard,Thriller,tt0095016,1988,8.2,John McTiernan,"857,153",83.01,8.3,"546,651",7.9,"76,365"
927,Chinatown,Thriller,tt0071315,1974,8.2,Roman Polanski,"319,684",8.49,8.2,"207,994",7.9,"28,134"
928,Z,Thriller,tt0065234,1969,8.2,Costa-Gavras,"28,202",0.08,8.2,"19,681",8.2,"2,611"
929,The Great Escape,Thriller,tt0057115,1963,8.2,John Sturges,"240,703",12.1,8.2,"160,051",8.2,"17,429"
930,Yôjinbô,Thriller,tt0055630,1961,8.2,Akira Kurosawa,"120,841",92.52,8.2,"79,258",7.9,"8,425"
931,Saving Private Ryan,War,tt0120815,1998,8.6,Steven Spielberg,"1,346,374",216.54,8.7,"817,096",8.2,"118,837"
932,La vita è bella,War,tt0118799,1997,8.6,Roberto Benigni,"676,451",57.6,8.6,"366,700",8.9,"110,658"
933,The Pianist,War,tt0253474,2002,8.5,Roman Polanski,"805,019",32.57,8.5,"448,870",8.7,"118,171"
934,Hotaru no haka,War,tt0095327,1988,8.5,Isao Takahata,"266,729",92.52,8.5,"144,443",8.6,"37,981"
935,Apocalypse Now,War,tt0078788,1979,8.5,Francis Ford Coppola,"650,947",83.47,8.5,"423,938",8.1,"46,313"
936,Casablanca,War,tt0034583,1942,8.5,Michael Curtiz,"559,406",1.02,8.5,"320,096",8.3,"83,674"
937,Shershaah,War,tt10295212,2021,8.4,Vishnuvardhan,"116,870",92.52,7.9,"18,991",8.1,"1,697"
938,Braveheart,War,tt0112573,1995,8.4,Mel Gibson,"1,016,811",75.6,8.4,"631,594",8.1,"110,100"
939,Idi i smotri,War,tt0091251,1985,8.4,Elem Klimov,"74,913",92.52,8.3,"45,963",8.3,"5,540"
940,Das Boot,War,tt0082096,1981,8.4,Wolfgang Petersen,"247,022",11.49,8.4,"166,391",8.1,"15,831"
941,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,War,tt0057012,1964,8.4,Stanley Kubrick,"480,237",0.28,8.4,"308,507",8.1,"41,135"
942,Paths of Glory,War,tt0050825,1957,8.4,Stanley Kubrick,"193,345",92.52,8.4,"127,928",8.1,"12,267"
943,The Great Dictator,War,tt0032553,1940,8.4,Charles Chaplin,"220,091",0.29,8.4,"139,113",8.5,"22,563"
944,Ayla: The Daughter of War,War,tt6316138,2017,8.3,Can Ulkay,"38,892",92.52,8.1,"18,909",8.6,"5,298"
945,Incendies,War,tt1255953,2010,8.3,Denis Villeneuve,"172,054",6.86,8.2,"103,039",8.4,"22,338"
946,Inglourious Basterds,War,tt0361748,2009,8.3,Quentin Tarantino,"1,394,110",120.54,8.3,"818,931",8.3,"159,734"
947,Full Metal Jacket,War,tt0093058,1987,8.3,Stanley Kubrick,"724,153",46.36,8.3,"469,833",8.1,"51,902"
948,Lawrence of Arabia,War,tt0056172,1962,8.3,David Lean,"287,958",44.82,8.3,"183,677",8.0,"25,973"
949,Judgment at Nuremberg,War,tt0055031,1961,8.3,Stanley Kramer,"76,265",92.52,8.3,"48,543",8.4,"7,904"
950,1917,War,tt8579674,2019,8.2,Sam Mendes,"549,632",159.23,8.2,"281,740",8.3,"43,582"
951,Uri: The Surgical Strike,War,tt8291224,2019,8.2,Aditya Dhar,"58,792",4.19,8.0,"27,472",8.2,"1,525"
952,Dag II,War,tt5813916,2016,8.2,Alper Caglar,"107,972",92.52,8.1,"69,959",8.5,"4,648"
953,Dara iz Jasenovca,War,tt10554232,2020,8.2,Predrag Antonijevic,"80,653",92.52,7.9,"22,010",9.1,"10,480"
954,Pan's Labyrinth,War,tt0457430,2006,8.2,Guillermo del Toro,"656,148",37.63,8.2,"393,902",8.3,"106,362"
955,Der Untergang,War,tt0363163,2004,8.2,Oliver Hirschbiegel,"350,216",5.51,8.3,"240,293",8.1,"30,116"
956,Ran,War,tt0089881,1985,8.2,Akira Kurosawa,"123,308",4.14,8.2,"80,799",8.0,"8,615"
957,The Great Escape,War,tt0057115,1963,8.2,John Sturges,"240,703",12.1,8.2,"160,051",8.2,"17,429"
958,The Bridge on the River Kwai,War,tt0050212,1957,8.2,David Lean,"217,174",44.91,8.2,"143,855",8.0,"15,775"
959,To Be or Not to Be,War,tt0035446,1942,8.2,Ernst Lubitsch,"36,006",92.52,8.2,"23,042",8.1,"4,315"
960,Gone with the Wind,War,tt0031381,1939,8.2,Victor Fleming,"310,172",198.68,8.1,"150,634",8.5,"76,852"
961,The General,War,tt0017925,1926,8.2,Clyde Bruckman,"89,887",1.03,8.2,"56,750",8.0,"8,723"
962,Mandariinid,War,tt2991224,2013,8.1,Zaza Urushadze,"45,771",0.14,8.0,"27,089",8.5,"7,249"
963,Hacksaw Ridge,War,tt2119532,2016,8.1,Mel Gibson,"501,819",67.21,8.0,"279,354",8.3,"46,751"
964,Hotel Rwanda,War,tt0395169,2004,8.1,Terry George,"351,018",23.53,8.1,"226,244",8.3,"46,397"
965,Underground,War,tt0114787,1995,8.1,Emir Kusturica,"58,005",0.17,8.0,"39,199",8.3,"7,509"
966,Platoon,War,tt0091763,1986,8.1,Oliver Stone,"406,624",138.53,8.1,"276,581",7.8,"27,258"
967,The Deer Hunter,War,tt0077416,1978,8.1,Michael Cimino,"333,584",48.98,8.1,"222,873",8.1,"25,265"
968,The Message,War,tt0074896,1976,8.1,Moustapha Akkad,"47,041",92.52,8.0,"32,945",7.8,"2,837"
969,Barry Lyndon,War,tt0072684,1975,8.1,Stanley Kubrick,"164,008",92.52,8.1,"106,189",7.7,"13,334"
970,La battaglia di Algeri,War,tt0058946,1966,8.1,Gillo Pontecorvo,"59,084",0.06,8.1,"40,328",8.0,"5,090"
971,The Best Years of Our Lives,War,tt0036868,1946,8.1,William Wyler,"63,109",23.65,8.1,"37,823",8.3,"8,638"
972,La Grande Illusion,War,tt0028950,1937,8.1,Jean Renoir,"36,261",0.17,8.1,"24,882",8.0,"3,346"
973,All Quiet on the Western Front,War,tt0020629,1930,8.1,Lewis Milestone,"60,837",3.27,8.1,"42,382",7.9,"5,873"
974,"Quo vadis, Aida?",War,tt8633462,2020,8.0,Jasmila Zbanic,"31,740",92.52,8.0,"13,216",8.3,"3,325"
975,The Imitation Game,War,tt2084970,2014,8.0,Morten Tyldum,"748,976",91.13,7.9,"410,324",8.3,"116,170"
976,Persepolis,War,tt0808417,2007,8.0,Vincent Paronnaud,"93,765",4.45,7.9,"56,516",8.3,"19,217"
977,Taegukgi hwinalrimyeo,War,tt0386064,2004,8.0,Je-kyu Kang,"39,519",1.11,8.0,"29,492",8.0,"2,746"
978,Au revoir les enfants,War,tt0092593,1987,8.0,Louis Malle,"33,511",4.54,7.9,"21,049",8.2,"5,319"
979,Ivanovo detstvo,War,tt0056111,1962,8.0,Andrei Tarkovsky,"35,910",92.52,8.0,"23,070",8.2,"3,635"
980,Stalag 17,War,tt0046359,1953,8.0,Billy Wilder,"55,352",92.52,8.0,"38,854",8.1,"5,278"
981,"Il buono, il brutto, il cattivo",Western,tt0060196,1966,8.8,Sergio Leone,"742,383",6.1,8.9,"490,621",8.4,"48,929"
982,Once Upon a Time in the West,Western,tt0064116,1968,8.5,Sergio Leone,"323,290",5.32,8.5,"219,295",8.1,"20,185"
983,Django Unchained,Western,tt1853728,2012,8.4,Quentin Tarantino,"1,494,915",162.81,8.4,"855,143",8.4,"171,235"
984,Unforgiven,Western,tt0105695,1992,8.2,Clint Eastwood,"404,023",101.16,8.2,"275,081",7.7,"24,421"
985,Per qualche dollaro in più,Western,tt0059578,1965,8.2,Sergio Leone,"251,441",15.0,8.3,"170,091",7.9,"13,087"
986,The Treasure of the Sierra Madre,Western,tt0040897,1948,8.2,John Huston,"123,100",5.01,8.2,"79,789",7.9,"10,135"
987,The Gold Rush,Western,tt0015864,1925,8.2,Charles Chaplin,"109,722",5.45,8.2,"69,833",8.1,"10,565"
988,Jean de Florette,Western,tt0091288,1986,8.1,Claude Berri,"25,612",4.94,8.1,"16,113",8.0,"3,199"
989,Sholay,Western,tt0073707,1975,8.1,Ramesh Sippy,"55,029",92.52,8.1,"36,402",7.3,"2,335"
990,The Man Who Shot Liberty Valance,Western,tt0056217,1962,8.1,John Ford,"74,927",92.52,8.1,"51,987",7.9,"6,038"
991,The Revenant,Western,tt1663202,2015,8.0,Alejandro G. Iñárritu,"777,862",183.64,8.0,"438,031",7.8,"82,255"
992,Dances with Wolves,Western,tt0099348,1990,8.0,Kevin Costner,"259,912",184.21,8.1,"163,364",8.0,"30,741"
993,Butch Cassidy and the Sundance Kid,Western,tt0064115,1969,8.0,George Roy Hill,"213,215",102.31,8.0,"138,966",8.0,"19,778"
994,Rio Bravo,Western,tt0053221,1959,8.0,Howard Hawks,"61,492",12.54,7.9,"42,526",7.8,"4,260"
995,High Noon,Western,tt0044706,1952,8.0,Fred Zinnemann,"103,135",9.45,8.0,"70,802",7.8,"8,957"
996,The Wild Bunch,Western,tt0065214,1969,7.9,Sam Peckinpah,"83,676",12.06,7.9,"60,618",7.3,"4,818"
997,Per un pugno di dollari,Western,tt0058461,1964,7.9,Sergio Leone,"213,283",14.5,7.9,"149,261",7.7,"10,327"
998,The Searchers,Western,tt0049730,1956,7.9,John Ford,"87,955",92.52,7.9,"60,318",7.6,"6,943"
999,The Hateful Eight,Western,tt3460252,2015,7.8,Quentin Tarantino,"578,447",54.12,7.8,"343,148",7.5,"49,420"
1000,Tombstone,Western,tt0108358,1993,7.8,George P. Cosmatos,"144,183",56.51,7.7,"94,518",8.0,"12,097"
1001,The Outlaw Josey Wales,Western,tt0075029,1976,7.8,Clint Eastwood,"72,514",31.8,7.8,"51,489",7.6,"3,365"
1002,Red River,Western,tt0040724,1948,7.8,Howard Hawks,"30,875",92.52,7.8,"21,027",7.6,"2,726"
1003,Stagecoach,Western,tt0031971,1939,7.8,John Ford,"48,214",92.52,7.8,"32,091",7.7,"4,226"
1004,Wind River,Western,tt5362988,2017,7.7,Taylor Sheridan,"243,186",33.8,7.7,"145,146",7.7,"25,620"
1005,3:10 to Yuma,Western,tt0381849,2007,7.7,James Mangold,"306,251",53.61,7.7,"222,313",7.7,"23,529"
1006,Blazing Saddles,Western,tt0071230,1974,7.7,Mel Brooks,"136,650",119.5,7.6,"89,585",7.7,"12,363"
1007,The Magnificent Seven,Western,tt0054047,1960,7.7,John Sturges,"93,815",4.91,7.7,"65,509",7.8,"6,305"
1008,Hell or High Water,Western,tt2582782,II 2016,7.6,David Mackenzie,"225,241",26.86,7.6,"146,068",7.4,"16,516"
1009,True Grit,Western,tt1403865,2010,7.6,Ethan Coen,"333,677",171.24,7.6,"235,649",7.5,"31,870"
1010,Giù la testa,Western,tt0067140,1971,7.6,Sergio Leone,"34,225",0.7,7.6,"25,157",7.5,"1,704"
1011,Little Big Man,Western,tt0065988,1970,7.6,Arthur Penn,"35,080",31.56,7.6,"23,396",7.5,"3,430"
1012,El Dorado,Western,tt0061619,1966,7.6,Howard Hawks,"26,764",12.97,7.5,"18,514",7.6,"1,773"
1013,Giant,Western,tt0049261,1956,7.6,George Stevens,"38,264",92.52,7.6,"22,732",7.7,"6,753"
1014,Shane,Western,tt0046303,1953,7.6,George Stevens,"40,217",20.0,7.6,"27,482",7.3,"3,176"
1015,The Assassination of Jesse James by the Coward Robert Ford,Western,tt0443680,2007,7.5,Andrew Dominik,"178,809",3.9,7.5,"128,123",7.3,"16,895"
1016,Dead Man,Western,tt0112817,1995,7.5,Jim Jarmusch,"95,874",1.04,7.5,"62,272",7.6,"12,220"
1017,Legends of the Fall,Western,tt0110322,1994,7.5,Edward Zwick,"162,146",66.64,7.4,"90,236",7.7,"33,404"
1018,Of Mice and Men,Western,tt0105046,1992,7.5,Gary Sinise,"43,370",5.1,7.4,"27,106",7.6,"5,782"
1019,Jeremiah Johnson,Western,tt0068762,1972,7.5,Sydney Pollack,"31,413",47.74,7.5,"22,280",7.5,"2,189"
1020,High Plains Drifter,Western,tt0068699,1973,7.5,Clint Eastwood,"54,635",15.7,7.5,"39,006",7.2,"2,532"
1021,Yahsi Bati,Western,tt1567448,2009,7.4,Ömer Faruk Sorak,"35,214",92.52,7.3,"22,106",7.1,"2,537"
1022,The Three Burials of Melquiades Estrada,Western,tt0419294,2005,7.4,Tommy Lee Jones,"40,413",5.02,7.3,"30,001",7.4,"3,260"
1023,Open Range,Western,tt0316356,2003,7.4,Kevin Costner,"72,271",58.33,7.4,"51,308",7.3,"4,315"
1024,Lone Star,Western,tt0116905,1996,7.4,John Sayles,"29,661",13.27,7.3,"19,022",7.4,"2,641"
1025,Back to the Future Part III,Western,tt0099088,1990,7.4,Robert Zemeckis,"435,704",87.73,7.4,"270,339",7.4,"40,788"
1026,True Grit,Western,tt0065126,1969,7.4,Henry Hathaway,"46,926",31.13,7.4,"32,771",7.5,"4,138"
1027,The Ballad of Buster Scruggs,Western,tt6412452,2018,7.3,Ethan Coen,"142,189",92.52,7.3,"86,392",7.2,"10,974"
1028,Bacurau,Western,tt2762506,2019,7.3,Juliano Dornelles,"26,525",92.52,7.3,"16,456",7.6,"2,542"
1029,The Proposition,Western,tt0421238,2005,7.3,John Hillcoat,"52,397",1.9,7.3,"39,814",7.3,"3,532"
1030,Pale Rider,Western,tt0089767,1985,7.3,Clint Eastwood,"58,595",41.41,7.2,"41,744",7.2,"2,643"
