,Name,Genre,ID,Year,Imdb Rating,Director,Votes,Gross,malesRating,malesCount,femalesRating,femalesCount
213,Star Wars: Episode III - Revenge of the Sith,Action,tt0121766,2005,7.6,George Lucas,"772,140",$380.26M,7.6,"476,482",7.5,"69,893"
214,The Fifth Element,Action,tt0119116,1997,7.6,Luc Besson,"466,600",$63.54M,7.6,"293,561",7.9,"56,719"
215,Star Trek: First Contact,Action,tt0117731,1996,7.6,Jonathan Frakes,"124,699",$92.00M,7.5,"82,258",7.6,"9,208"
216,Die Hard: With a Vengeance,Action,tt0112864,1995,7.6,John McTiernan,"383,545",$100.01M,7.6,"269,328",7.5,"27,592"
217,Falling Down,Action,tt0106856,1993,7.6,Joel Schumacher,"187,404",$40.90M,7.6,"133,214",7.4,"12,264"
218,The Hunt for Red October,Action,tt0099810,1990,7.6,John McTiernan,"196,500",$122.01M,7.5,"133,986",7.5,"12,861"
219,RoboCop,Action,tt0093870,1987,7.6,Paul Verhoeven,"254,017",$53.42M,7.6,"179,917",7.1,"13,913"
220,Lethal Weapon,Action,tt0093409,1987,7.6,Richard Donner,"255,313",$65.21M,7.6,"178,036",7.4,"19,472"
221,Mad Max 2,Action,tt0082694,1981,7.6,George Miller,"178,457",$12.47M,7.6,"128,347",7.2,"9,352"
222,Rupan sansei: Kariosutoro no shiro,Action,tt0079833,1979,7.6,Hayao Miyazaki,"30,568",,7.6,"19,422",7.5,"2,910"
223,Escape from Alcatraz,Action,tt0079116,1979,7.6,Don Siegel,"132,028",$43.00M,7.6,"93,511",7.5,"8,202"
224,The Taking of Pelham One Two Three,Action,tt0072251,1974,7.6,Joseph Sargent,"30,419",$2.49M,7.6,"21,857",7.6,"1,680"
225,Enter the Dragon,Action,tt0070034,1973,7.6,Robert Clouse,"103,644",$25.00M,7.6,"76,703",7.4,"4,613"
226,Where Eagles Dare,Action,tt0065207,1968,7.6,Brian G. Hutton,"57,746",,7.6,"42,079",7.4,"2,892"
227,Samrat Prithviraj,Action,tt9637132,2022,7.5,Chandra Prakash Dwivedi,"47,383",,3.7,"2,582",3.9,110
228,Tanhaji: The Unsung Warrior,Action,tt8108274,2020,7.5,Om Raut,"29,261",,7.2,"12,321",6.5,558
229,Upgrade,Action,tt6499752,2018,7.5,Leigh Whannell,"181,889",$11.98M,7.5,"115,391",7.4,"12,835"
230,Mersal,Action,tt6485666,2017,7.5,Atlee Kumar,"33,987",,7.1,"16,003",7.4,765
231,Fury,Action,tt2713180,2014,7.5,David Ayer,"476,050",$85.82M,7.5,"302,691",7.5,"37,701"
232,The Hunger Games: Catching Fire,Action,tt1951264,2013,7.5,Francis Lawrence,"653,966",$424.67M,7.3,"350,815",8.1,"129,593"
233,Delhi Belly,Action,tt1934231,2011,7.5,Abhinay Deo,"29,889",$1.53M,7.5,"21,674",7.1,"1,420"
234,Waar,Action,tt1821700,2013,7.5,Bilal Lashari,"29,718",,7.4,"21,678",7.8,"1,670"
235,Hodejegerne,Action,tt1614989,2011,7.5,Morten Tyldum,"101,730",$1.20M,7.5,"74,721",7.5,"11,305"
236,Jûsan-nin no shikaku,Action,tt1436045,2010,7.5,Takashi Miike,"65,263",$0.80M,7.5,"52,053",7.3,"3,059"
237,Yip Man 2,Action,tt1386932,2010,7.5,Wilson Yip,"104,358",$0.21M,7.5,"77,315",7.6,"5,127"
238,L'instinct de mort,Action,tt1259014,2008,7.5,Jean-François Richet,"33,654",$0.55M,7.5,"26,052",7.4,"2,321"
239,Doctor Strange,Action,tt1211837,2016,7.5,Scott Derrickson,"715,046",$232.64M,7.4,"364,131",7.7,"79,110"
240,Retfærdighedens ryttere,Action,tt11655202,2020,7.5,Anders Thomas Jensen,"46,902",,7.5,"29,125",7.7,"3,372"
241,Lone Survivor,Action,tt1091191,2013,7.5,Peter Berg,"283,831",$125.10M,7.4,"194,917",7.7,"20,309"
242,Source Code,Action,tt0945513,2011,7.5,Duncan Jones,"513,339",$54.71M,7.5,"348,474",7.4,"58,563"
243,Grindhouse,Action,tt0462322,2007,7.5,Robert Rodriguez,"183,999",$25.04M,7.5,"135,496",7.7,"17,291"
244,Dalkomhan insaeng,Action,tt0456912,2005,7.5,Jee-woon Kim,"40,001",,7.5,"28,582",7.4,"2,822"
245,Jodhaa Akbar,Action,tt0449994,2008,7.5,Ashutosh Gowariker,"32,381",$3.44M,7.4,"19,071",7.9,"4,021"
246,Scott Pilgrim vs. the World,Action,tt0446029,2010,7.5,Edgar Wright,"417,999",$31.49M,7.5,"258,143",7.4,"56,040"
247,Munich,Action,tt0408306,2005,7.5,Steven Spielberg,"225,178",$47.40M,7.6,"162,903",7.3,"18,486"
248,Shi mian mai fu,Action,tt0385004,2004,7.5,Yimou Zhang,"111,747",$11.05M,7.5,"72,770",7.8,"17,046"
249,Harry Potter and the Order of the Phoenix,Action,tt0373889,2007,7.5,David Yates,"567,504",$292.00M,7.3,"299,705",8.0,"106,085"
250,The Lord of the Rings: The Return of the King,Adventure,tt0167260,2003,9.0,Peter Jackson,"1,786,873",$377.85M,9.0,"1,030,142",8.9,"218,645"
251,Inception,Adventure,tt1375666,2010,8.8,Christopher Nolan,"2,283,048",$292.58M,8.8,"1,263,370",8.7,"294,019"
252,The Lord of the Rings: The Two Towers,Adventure,tt0167261,2002,8.8,Peter Jackson,"1,613,775",$342.55M,8.8,"925,102",8.7,"202,157"
253,The Lord of the Rings: The Fellowship of the Ring,Adventure,tt0120737,2001,8.8,Peter Jackson,"1,807,955",$315.54M,8.8,"1,025,725",8.8,"229,860"
254,"Il buono, il brutto, il cattivo",Adventure,tt0060196,1966,8.8,Sergio Leone,"746,126",$6.10M,8.9,"491,780",8.4,"49,083"
255,The Empire Strikes Back,Adventure,tt0080684,1980,8.7,Irvin Kershner,"1,259,307",$290.48M,8.8,"750,630",8.5,"115,013"
256,Interstellar,Adventure,tt0816692,2014,8.6,Christopher Nolan,"1,744,411",$188.02M,8.6,"917,457",8.4,"180,215"
257,Sen to Chihiro no kamikakushi,Adventure,tt0245429,2001,8.6,Hayao Miyazaki,"737,562",$10.06M,8.5,"374,466",8.7,"122,868"
258,Star Wars,Adventure,tt0076759,1977,8.6,George Lucas,"1,331,451",$322.74M,8.6,"787,904",8.4,"129,361"
259,Gladiator,Adventure,tt0172495,2000,8.5,Ridley Scott,"1,461,763",$187.71M,8.6,"871,724",8.3,"154,493"
260,The Lion King,Adventure,tt0110357,1994,8.5,Roger Allers,"1,030,658",$422.78M,8.4,"537,982",8.8,"176,119"
261,Back to the Future,Adventure,tt0088763,1985,8.5,Robert Zemeckis,"1,168,120",$210.61M,8.6,"666,016",8.4,"134,633"
262,Spider-Man: Into the Spider-Verse,Adventure,tt4633694,2018,8.4,Bob Persichetti,"497,553",$190.24M,8.3,"240,928",8.5,"37,070"
263,Avengers: Endgame,Adventure,tt4154796,2019,8.4,Anthony Russo,"1,066,486",$858.37M,8.3,"478,002",8.5,"86,651"
264,Avengers: Infinity War,Adventure,tt4154756,2018,8.4,Anthony Russo,"1,026,192",$678.82M,8.4,"501,594",8.4,"88,533"
265,Coco,Adventure,tt2380307,2017,8.4,Lee Unkrich,"482,539",$209.73M,8.3,"220,385",8.6,"68,637"
266,WALL·E,Adventure,tt0910970,2008,8.4,Andrew Stanton,"1,089,766",$223.81M,8.4,"619,458",8.5,"156,562"
267,Mononoke-hime,Adventure,tt0119698,1997,8.4,Hayao Miyazaki,"384,427",$2.38M,8.3,"211,271",8.3,"57,060"
268,Aliens,Adventure,tt0090605,1986,8.4,James Cameron,"702,719",$85.16M,8.4,"453,245",8.1,"58,239"
269,Raiders of the Lost Ark,Adventure,tt0082971,1981,8.4,Steven Spielberg,"947,492",$248.16M,8.5,"580,860",8.2,"92,880"
270,Everything Everywhere All at Once,Adventure,tt6710474,2022,8.3,Dan Kwan,"124,679",,8.2,"59,212",8.4,"10,746"
271,Spider-Man: No Way Home,Adventure,tt10872600,2021,8.3,Jon Watts,"661,696",$804.75M,8.2,"242,962",8.5,"39,790"
272,Up,Adventure,tt1049413,2009,8.3,Pete Docter,"1,019,506",$293.00M,8.2,"550,077",8.4,"170,546"
273,Toy Story 3,Adventure,tt0435761,2010,8.3,Lee Unkrich,"818,419",$415.00M,8.3,"469,331",8.3,"118,274"
274,Inglourious Basterds,Adventure,tt0361748,2009,8.3,Quentin Tarantino,"1,403,111",$120.54M,8.3,"821,002",8.3,"160,077"
275,Toy Story,Adventure,tt0114709,1995,8.3,John Lasseter,"969,784",$191.80M,8.3,"531,865",8.3,"138,117"
276,Star Wars: Episode VI - Return of the Jedi,Adventure,tt0086190,1983,8.3,Richard Marquand,"1,028,704",$309.13M,8.3,"613,039",8.3,"95,907"
277,2001: A Space Odyssey,Adventure,tt0062622,1968,8.3,Stanley Kubrick,"654,748",$56.95M,8.3,"405,787",7.9,"54,469"
278,Lawrence of Arabia,Adventure,tt0056172,1962,8.3,David Lean,"289,256",$44.82M,8.3,"184,280",8.0,"26,035"
279,North by Northwest,Adventure,tt0053125,1959,8.3,Alfred Hitchcock,"322,855",$13.28M,8.3,"198,545",8.2,"35,655"
280,Inside Out,Adventure,tt2096673,2015,8.2,Pete Docter,"692,718",$356.46M,8.2,"339,112",8.2,"111,135"
281,Kimetsu no Yaiba: Mugen Ressha-Hen,Adventure,tt11032374,2020,8.2,Haruo Sotozaki,"53,509",$47.70M,8.0,"18,188",8.2,"2,402"
282,Hauru no ugoku shiro,Adventure,tt0347149,2004,8.2,Hayao Miyazaki,"382,446",$4.71M,8.0,"187,823",8.6,"74,578"
283,Finding Nemo,Adventure,tt0266543,2003,8.2,Andrew Stanton,"1,022,344",$380.84M,8.1,"544,458",8.4,"176,051"
284,Jurassic Park,Adventure,tt0107290,1993,8.2,Steven Spielberg,"958,572",$402.45M,8.2,"553,757",8.1,"108,156"
285,Indiana Jones and the Last Crusade,Adventure,tt0097576,1989,8.2,Steven Spielberg,"741,298",$197.17M,8.3,"459,117",8.1,"72,153"
286,Monty Python and the Holy Grail,Adventure,tt0071853,1975,8.2,Terry Gilliam,"533,612",$1.23M,8.2,"327,026",8.2,"61,174"
287,Dersu Uzala,Adventure,tt0071411,1975,8.2,Akira Kurosawa,"28,710",,8.2,"19,877",8.3,"2,173"
288,The Great Escape,Adventure,tt0057115,1963,8.2,John Sturges,"241,602",$12.10M,8.2,"160,450",8.2,"17,475"
289,The Bridge on the River Kwai,Adventure,tt0050212,1957,8.2,David Lean,"218,045",$44.91M,8.2,"144,288",8.0,"15,829"
290,Le salaire de la peur,Adventure,tt0046268,1953,8.2,Henri-Georges Clouzot,"60,403",,8.2,"40,245",7.8,"4,526"
291,The Treasure of the Sierra Madre,Adventure,tt0040897,1948,8.2,John Huston,"123,561",$5.01M,8.2,"80,051",7.9,"10,159"
292,The General,Adventure,tt0017925,1926,8.2,Clyde Bruckman,"90,284",$1.03M,8.2,"56,967",8.0,"8,752"
293,The Gold Rush,Adventure,tt0015864,1925,8.2,Charles Chaplin,"110,080",$5.45M,8.2,"70,008",8.1,"10,593"
294,Klaus,Adventure,tt4729430,2019,8.1,Sergio Pablos,"143,459",,8.0,"68,399",8.4,"19,420"
295,Bajrangi Bhaijaan,Adventure,tt3863552,2015,8.1,Kabir Khan,"85,614",$8.18M,7.9,"43,807",8.1,"4,626"
296,Queen,Adventure,tt3322420,2013,8.1,Vikas Bahl,"65,323",$1.43M,8.1,"39,156",8.2,"6,011"
297,The Grand Budapest Hotel,Adventure,tt2278388,2014,8.1,Wes Anderson,"786,318",$59.10M,8.1,"425,405",8.1,"122,596"
298,Mad Max: Fury Road,Adventure,tt1392190,2015,8.1,George Miller,"975,188",$154.06M,8.1,"561,774",7.9,"93,235"
299,Harry Potter and the Deathly Hallows: Part 2,Adventure,tt1201607,2011,8.1,David Yates,"851,807",$381.01M,8.0,"451,357",8.5,"149,573"
300,How to Train Your Dragon,Adventure,tt0892769,2010,8.1,Dean DeBlois,"724,128",$217.58M,8.0,"396,091",8.4,"124,894"
301,Into the Wild,Adventure,tt0758758,2007,8.1,Sean Penn,"614,507",$18.35M,8.1,"371,523",8.1,"94,364"
302,Ratatouille,Adventure,tt0382932,2007,8.1,Brad Bird,"710,256",$206.45M,8.0,"390,306",8.1,"121,046"
303,Pirates of the Caribbean: The Curse of the Black Pearl,Adventure,tt0325980,2003,8.1,Gore Verbinski,"1,100,370",$305.41M,8.0,"628,490",8.2,"170,156"
304,"Monsters, Inc.",Adventure,tt0198781,2001,8.1,Pete Docter,"888,399",$289.92M,8.0,"472,004",8.3,"145,502"
305,The Iron Giant,Adventure,tt0129167,1999,8.1,Brad Bird,"188,736",$23.16M,8.0,"117,319",8.0,"22,508"
306,Stand by Me,Adventure,tt0092005,1986,8.1,Rob Reiner,"395,527",$52.29M,8.0,"230,853",8.2,"59,799"
307,Sholay,Adventure,tt0073707,1975,8.1,Ramesh Sippy,"55,221",,8.1,"36,462",7.3,"2,346"
308,Jaws,Adventure,tt0073195,1975,8.1,Steven Spielberg,"587,302",$260.00M,8.1,"361,085",7.7,"65,258"
309,Barry Lyndon,Adventure,tt0072684,1975,8.1,Stanley Kubrick,"164,908",,8.1,"106,526",7.7,"13,368"
310,Ben-Hur,Adventure,tt0052618,1959,8.1,William Wyler,"236,631",$74.70M,8.1,"150,634",7.9,"23,444"
311,Kakushi-toride no san-akunin,Adventure,tt0051808,1958,8.1,Akira Kurosawa,"38,732",,8.1,"26,601",7.9,"2,596"
312,The Wizard of Oz,Adventure,tt0032138,1939,8.1,Victor Fleming,"392,311",$2.08M,8.0,"211,817",8.2,"76,294"
313,WolfWalkers,Adventure,tt5198068,2020,8.0,Tomm Moore,"30,908",,7.9,"16,614",8.2,"3,331"
314,The Martian,Adventure,tt3659388,2015,8.0,Ridley Scott,"832,695",$228.43M,8.0,"469,623",8.0,"94,664"
315,Soul,Adventure,tt2948372,2020,8.0,Pete Docter,"312,865",,8.0,"138,440",8.1,"35,128"
316,Zootopia,Adventure,tt2948356,2016,8.0,Byron Howard,"485,250",$341.27M,7.9,"242,546",8.2,"74,745"
317,Guardians of the Galaxy,Adventure,tt2015381,2014,8.0,James Gunn,"1,147,156",$333.18M,8.0,"631,596",8.1,"135,273"
318,Song of the Sea,Adventure,tt1865505,2014,8.0,Tomm Moore,"57,682",$0.86M,7.9,"31,111",8.4,"11,437"
319,The Revenant,Adventure,tt1663202,2015,8.0,Alejandro G. Iñárritu,"782,620",$183.64M,8.0,"439,401",7.8,"82,462"
320,Deadpool,Adventure,tt1431045,2016,8.0,Tim Miller,"1,004,057",$363.07M,7.9,"532,138",8.0,"112,904"
321,Zack Snyder's Justice League,Adventure,tt12361974,2021,8.0,Zack Snyder,"381,461",,7.9,"176,864",7.9,"15,942"
322,Dune: Part One,Adventure,tt1160419,2021,8.0,Denis Villeneuve,"583,216",$108.33M,8.0,"264,069",8.0,"47,706"
323,The Avengers,Adventure,tt0848228,2012,8.0,Joss Whedon,"1,361,369",$623.28M,8.0,"798,845",8.2,"175,764"
324,Blood Diamond,Adventure,tt0450259,2006,8.0,Edward Zwick,"539,570",$57.37M,8.0,"354,925",8.1,"61,129"
325,G.O.R.A.,Adventure,tt0384116,2004,8.0,Ömer Faruk Sorak,"62,290",,7.9,"38,671",7.8,"5,290"
326,Casino Royale,Adventure,tt0381061,2006,8.0,Martin Campbell,"647,669",$167.45M,8.0,"428,619",7.8,"58,176"
327,Big Fish,Adventure,tt0319061,2003,8.0,Tim Burton,"437,108",$66.26M,7.9,"263,189",8.1,"84,139"
328,The Incredibles,Adventure,tt0317705,2004,8.0,Brad Bird,"716,035",$261.44M,8.0,"407,838",7.9,"104,730"
329,Aladdin,Adventure,tt0103639,1992,8.0,Ron Clements,"406,942",$217.35M,8.0,"210,589",8.2,"80,792"
330,Dances with Wolves,Adventure,tt0099348,1990,8.0,Kevin Costner,"261,972",$184.21M,8.1,"164,211",8.0,"30,903"
331,The Princess Bride,Adventure,tt0093779,1987,8.0,Rob Reiner,"422,310",$30.86M,7.9,"218,024",8.2,"85,940"
332,Tenkû no shiro Rapyuta,Adventure,tt0092067,1986,8.0,Hayao Miyazaki,"163,905",,8.0,"90,808",8.0,"26,458"
333,Kaze no tani no Naushika,Adventure,tt0087544,1984,8.0,Hayao Miyazaki,"166,909",$0.50M,8.0,"96,070",8.1,"23,496"
334,Fitzcarraldo,Adventure,tt0083946,1982,8.0,Werner Herzog,"34,652",,8.0,"24,556",7.8,"2,540"
335,Planet of the Apes,Adventure,tt0063442,1968,8.0,Franklin J. Schaffner,"178,298",$33.40M,8.0,"122,795",7.8,"14,653"
336,Minnal Murali,Adventure,tt7268738,2021,7.9,Basil Joseph,"27,997",,7.6,"8,643",7.6,403
337,Togo,Adventure,tt5116302,2019,7.9,Ericson Core,"47,553",,7.8,"26,994",8.4,"5,091"
338,Thor: Ragnarok,Adventure,tt3501632,2017,7.9,Taika Waititi,"707,423",$315.06M,7.8,"355,041",8.1,"73,307"
339,X-Men: Days of Future Past,Adventure,tt1877832,2014,7.9,Bryan Singer,"701,454",$233.92M,7.9,"428,137",8.1,"81,549"
340,Edge of Tomorrow,Adventure,tt1631867,2014,7.9,Doug Liman,"660,886",$100.21M,7.9,"424,542",7.7,"57,353"
341,Star Trek,Adventure,tt0796366,2009,7.9,J.J. Abrams,"599,413",$257.73M,7.9,"409,021",8.2,"74,154"
342,Letters from Iwo Jima,Adventure,tt0498380,2006,7.9,Clint Eastwood,"161,832",$13.76M,7.9,"122,087",7.8,"11,583"
343,Life of Pi,Adventure,tt0454876,2012,7.9,Ang Lee,"619,566",$124.99M,7.9,"365,974",8.0,"97,584"
344,Fantastic Mr. Fox,Adventure,tt0432283,2009,7.9,Wes Anderson,"226,411",$21.00M,7.8,"132,801",7.8,"33,505"
345,Iron Man,Adventure,tt0371746,2008,7.9,Jon Favreau,"1,032,979",$318.41M,7.8,"617,921",7.9,"117,399"
346,Harry Potter and the Prisoner of Azkaban,Adventure,tt0304141,2004,7.9,Alfonso Cuarón,"618,064",$249.36M,7.8,"320,751",8.3,"112,669"
347,Ying xiong,Adventure,tt0299977,2002,7.9,Yimou Zhang,"180,508",$53.71M,7.9,"126,174",8.0,"17,371"
348,Wo hu cang long,Adventure,tt0190332,2000,7.9,Ang Lee,"266,749",$128.08M,7.8,"172,768",7.9,"31,027"
349,Almost Famous,Adventure,tt0181875,2000,7.9,Cameron Crowe,"273,153",$32.53M,7.9,"160,262",7.8,"48,359"
350,Shrek,Adventure,tt0126029,2001,7.9,Andrew Adamson,"662,931",$267.67M,7.8,"364,171",8.0,"109,112"
351,Toy Story 2,Adventure,tt0120363,1999,7.9,John Lasseter,"569,543",$245.85M,7.9,"325,759",7.8,"79,801"
352,E.T. the Extra-Terrestrial,Adventure,tt0083866,1982,7.9,Steven Spielberg,"400,939",$435.11M,7.9,"236,124",7.9,"58,006"
353,The Blues Brothers,Adventure,tt0080455,1980,7.9,John Landis,"196,793",$57.23M,7.9,"126,556",7.8,"18,599"
354,The Wild Bunch,Adventure,tt0065214,1969,7.9,Sam Peckinpah,"84,076",$12.06M,7.9,"60,822",7.3,"4,835"
355,Spartacus,Adventure,tt0054331,1960,7.9,Stanley Kubrick,"133,721",$30.00M,7.9,"92,000",7.7,"10,449"
356,The Ten Commandments,Adventure,tt0049833,1956,7.9,Cecil B. DeMille,"70,570",$93.74M,7.8,"44,316",8.0,"7,766"
357,The Searchers,Adventure,tt0049730,1956,7.9,John Ford,"88,413",,7.9,"60,511",7.6,"6,960"
358,Sullivan's Travels,Adventure,tt0034240,1941,7.9,Preston Sturges,"26,195",,7.9,"17,492",7.9,"3,206"
359,The Adventures of Robin Hood,Adventure,tt0029843,1938,7.9,Michael Curtiz,"50,780",$3.98M,7.9,"33,277",7.9,"6,111"
360,King Kong,Adventure,tt0024216,1933,7.9,Merian C. Cooper,"84,875",$10.00M,7.9,"57,352",7.5,"7,227"
361,Doragon bôru chô: Burorî,Adventure,tt7961060,2018,7.8,Tatsuya Nagamine,"26,576",$30.71M,7.7,"15,172",7.9,614
362,Isle of Dogs,Adventure,tt5104604,2018,7.8,Wes Anderson,"164,550",$32.02M,7.7,"87,055",8.0,"20,029"
363,Hunt for the Wilderpeople,Adventure,tt4698684,2016,7.8,Taika Waititi,"128,237",$5.20M,7.7,"74,758",8.1,"16,548"
364,Paddington 2,Adventure,tt4468740,2017,7.8,Paul King,"75,014",$40.44M,7.7,"40,634",7.9,"9,932"
365,Rogue One,Adventure,tt3748528,2016,7.8,Gareth Edwards,"612,236",$532.18M,7.7,"353,727",7.7,"51,743"
366,Captain America: Civil War,Adventure,tt3498820,2016,7.8,Anthony Russo,"760,572",$408.08M,7.7,"398,282",7.8,"71,424"
367,Star Wars: Episode VII - The Force Awakens,Adventure,tt2488496,2015,7.8,J.J. Abrams,"914,070",$936.66M,7.8,"525,938",8.1,"85,949"
368,Big Hero 6,Adventure,tt2245084,2014,7.8,Don Hall,"450,796",$222.53M,7.7,"238,017",8.1,"74,299"
369,Captain America: The Winter Soldier,Adventure,tt1843866,2014,7.8,Anthony Russo,"822,216",$259.77M,7.7,"464,134",7.8,"88,525"
370,How to Train Your Dragon 2,Adventure,tt1646971,2014,7.8,Dean DeBlois,"329,558",$177.00M,7.7,"181,538",8.1,"55,158"
371,The Hobbit: The Desolation of Smaug,Adventure,tt1170358,2013,7.8,Peter Jackson,"645,883",$258.37M,7.8,"393,316",8.0,"84,842"
372,Skyfall,Adventure,tt1074638,2012,7.8,Sam Mendes,"687,788",$304.36M,7.7,"449,131",7.7,"73,776"
373,The Hobbit: An Unexpected Journey,Adventure,tt0903624,2012,7.8,Peter Jackson,"806,763",$303.00M,7.8,"494,944",8.1,"115,334"
374,Avatar,Adventure,tt0499549,2009,7.8,James Cameron,"1,208,276",$760.51M,7.9,"740,191",7.8,"169,607"
375,Apocalypto,Adventure,tt0472043,2006,7.8,Mel Gibson,"309,219",$50.87M,7.8,"219,061",7.9,"30,185"
376,The Fall,Adventure,tt0460791,2006,7.8,Tarsem Singh,"111,758",$2.28M,7.7,"68,810",8.3,"24,663"
377,Tôkyô goddofâzâzu,Adventure,tt0388473,2003,7.8,Satoshi Kon,"39,289",$0.13M,7.7,"22,412",8.0,"5,772"
378,Serenity,Adventure,tt0379786,2005,7.8,Joss Whedon,"294,447",$25.51M,7.7,"202,714",8.1,"35,696"
379,Diarios de motocicleta,Adventure,tt0318462,2004,7.8,Walter Salles,"100,847",$16.76M,7.7,"65,508",7.8,"16,121"
380,Cast Away,Adventure,tt0162222,2000,7.8,Robert Zemeckis,"579,183",$233.63M,7.8,"353,732",7.8,"72,559"
381,Jûbê ninpûchô,Adventure,tt0107692,1993,7.8,Yoshiaki Kawajiri,"37,248",,7.8,"26,753",7.5,"2,002"
382,Batman: Mask of the Phantasm,Adventure,tt0106364,1993,7.8,Kevin Altieri,"50,234",$5.62M,7.7,"34,481",7.6,"2,135"
383,Majo no takkyûbin,Adventure,tt0097814,1989,7.8,Hayao Miyazaki,"141,160",,7.8,"68,783",7.9,"30,602"
384,Back to the Future Part II,Adventure,tt0096874,1989,7.8,Robert Zemeckis,"521,019",$118.50M,7.8,"319,022",7.8,"52,062"
385,Predator,Adventure,tt0093773,1987,7.8,John McTiernan,"402,506",$59.74M,7.9,"282,640",7.3,"21,244"
386,The Right Stuff,Adventure,tt0086197,1983,7.8,Philip Kaufman,"61,105",$21.50M,7.8,"40,977",7.8,"5,007"
387,The Man Who Would Be King,Adventure,tt0073341,1975,7.8,John Huston,"48,669",,7.8,"33,987",7.6,"3,401"
388,La montaña sagrada,Adventure,tt0071615,1973,7.8,Alejandro Jodorowsky,"42,342",$0.06M,7.7,"27,226",7.9,"4,378"
389,"Aguirre, der Zorn Gottes",Adventure,tt0068182,1972,7.8,Werner Herzog,"56,738",,7.8,"40,160",7.6,"4,007"
390,To Have and Have Not,Adventure,tt0037382,1944,7.8,Howard Hawks,"34,410",,7.8,"21,386",7.9,"4,696"
391,Stagecoach,Adventure,tt0031971,1939,7.8,John Ford,"48,512",,7.8,"32,237",7.7,"4,241"
392,Deadpool 2,Adventure,tt5463162,2018,7.7,David Leitch,"559,052",$324.59M,7.6,"297,970",7.8,"54,288"
393,Mission: Impossible - Fallout,Adventure,tt4912910,2018,7.7,Christopher McQuarrie,"324,446",$220.16M,7.7,"196,104",7.5,"23,472"
394,Kubo and the Two Strings,Adventure,tt4302938,2016,7.7,Travis Knight,"127,692",$48.02M,7.7,"75,163",7.9,"16,175"
395,Kingsman: The Secret Service,Adventure,tt2802144,2014,7.7,Matthew Vaughn,"655,372",$128.26M,7.6,"372,400",7.8,"84,452"
396,Toy Story 4,Adventure,tt1979376,2019,7.7,Josh Cooley,"241,031",$434.04M,7.7,"122,314",7.7,"25,509"
397,Nebraska,Adventure,tt1821549,2013,7.7,Alexander Payne,"117,635",$17.65M,7.7,"81,575",7.7,"14,974"
398,Wreck-It Ralph,Adventure,tt1772341,2012,7.7,Rich Moore,"414,175",$189.42M,7.7,"236,940",7.8,"62,836"
399,Le Petit Prince,Adventure,tt1754656,2015,7.7,Mark Osborne,"61,569",$1.34M,7.6,"31,442",8.0,"13,220"
400,The Lego Movie,Adventure,tt1490017,2014,7.7,Phil Lord,"348,699",$257.76M,7.7,"211,242",7.6,"43,418"
401,Star Trek Into Darkness,Adventure,tt1408101,2013,7.7,J.J. Abrams,"480,483",$228.78M,7.6,"320,905",8.0,"59,358"
402,X: First Class,Adventure,tt1270798,2011,7.7,Matthew Vaughn,"683,139",$146.41M,7.7,"433,274",7.9,"90,201"
403,Harry Potter and the Deathly Hallows: Part 1,Adventure,tt0926084,2010,7.7,David Yates,"534,836",$295.98M,7.5,"286,417",8.2,"97,944"
404,Toki o kakeru shôjo,Adventure,tt0808506,2006,7.7,Mamoru Hosoda,"65,585",,7.6,"36,686",7.9,"11,118"
405,Tangled,Adventure,tt0398286,2010,7.7,Nathan Greno,"442,902",$200.82M,7.6,"203,817",8.1,"115,457"
406,Harry Potter and the Goblet of Fire,Adventure,tt0330373,2005,7.7,Mike Newell,"611,166",$290.01M,7.5,"316,617",8.1,"116,410"
407,The Count of Monte Cristo,Adventure,tt0245844,2002,7.7,Kevin Reynolds,"137,070",$54.23M,7.7,"86,631",7.9,"21,044"
408,"O Brother, Where Art Thou?",Adventure,tt0190590,2000,7.7,Joel Coen,"308,160",$45.51M,7.7,"197,970",7.7,"33,777"
409,Apollo 13,Adventure,tt0112384,1995,7.7,Ron Howard,"290,843",$173.84M,7.6,"183,156",7.7,"30,850"
410,The Last of the Mohicans,Adventure,tt0104691,1992,7.7,Michael Mann,"166,870",$75.51M,7.7,"108,519",7.8,"17,668"
411,Kurenai no buta,Adventure,tt0104652,1992,7.7,Hayao Miyazaki,"87,849",,7.7,"51,856",7.5,"11,490"
412,Who Framed Roger Rabbit,Adventure,tt0096438,1988,7.7,Robert Zemeckis,"198,301",$156.45M,7.7,"121,372",7.6,"26,915"
413,The Goonies,Adventure,tt0089218,1985,7.7,Richard Donner,"267,259",$61.50M,7.7,"157,354",8.0,"39,394"
414,Star Trek II: The Wrath of Khan,Adventure,tt0084726,1982,7.7,Nicholas Meyer,"120,227",$78.91M,7.7,"81,526",7.6,"8,559"
415,First Blood,Adventure,tt0083944,1982,7.7,Ted Kotcheff,"247,582",$47.21M,7.7,"178,543",7.2,"9,789"
416,Deliverance,Adventure,tt0068473,1972,7.7,John Boorman,"107,288",$7.06M,7.7,"74,234",7.4,"7,648"
417,The Dirty Dozen,Adventure,tt0061578,1967,7.7,Robert Aldrich,"72,448",$45.30M,7.7,"51,949",7.8,"3,927"
418,Goldfinger,Adventure,tt0058150,1964,7.7,Guy Hamilton,"188,267",$51.08M,7.7,"130,075",7.3,"11,850"
